rosbagTimestamp,linear,x,y,z,angular,x,y,z
164036000000,,-0.00947368424386,1.03117008621e-06,0.0,,0.0,0.0,0.701754033566
164381000000,,-0.0284210536629,4.37734740899e-07,0.0,,0.0,0.0,0.736711442471
164724000000,,0.00947368424386,6.67732047077e-06,0.0,,0.0,0.0,0.701493918896
165053000000,,0.0,0.0,0.0,,0.0,0.0,0.736639678478
165393000000,,0.104210533202,0.0,0.0,,0.0,0.0,0.771773397923
165720000000,,0.104210533202,0.0,0.0,,0.0,0.0,0.736376583576
166046000000,,0.0852631628513,0.0,0.0,,0.0,0.0,0.700979173183
166376000000,,0.0852631628513,0.0,0.0,,0.0,0.0,0.735884726048
166721000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.630412638187
167051000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.595190227032
167378000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.559975326061
167711000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.665112257004
168046000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.489500403404
168379000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.454315632582
168715000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.419138133526
169042000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.383968293667
169374000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.418984413147
169708000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.524157881737
170048000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.488941729069
170381000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.453731685877
170706000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.418530076742
171039000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.383339107037
171381000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.418340414762
171706000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.523496627808
172043000000,,0.0284210536629,0.0,0.0,,0.0,0.0,0.768975436687
172387000000,,0.0284210536629,0.0,0.0,,0.0,0.0,0.733654677868
172714000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.417629808187
173045000000,,0.0284210536629,0.0,0.0,,0.0,0.0,0.733289599419
173388000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.627821266651
173693000000,,0.0,-2.47262477158e-05,0.0,,0.0,0.0,0.0
174026000000,,0.0,0.0,0.0,,0.0,0.0,0.7
174385000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.384072482586
174693000000,,0.0,0.0,0.0,,0.0,0.0,0.7
175027000000,,0.0,0.0,0.0,,0.0,0.0,0.7
175379000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.243707105517
175708000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.419098645449
176026000000,,0.0,0.0,0.0,,0.0,0.0,-0.7
176360000000,,0.0,0.0,0.0,,0.0,0.0,-0.7
176694000000,,0.0,0.0,0.0,,0.0,0.0,0.0
177026000000,,0.0,0.0,0.0,,0.0,0.0,0.0
177373000000,,0.180000007153,0.0,0.0,,0.0,0.0,-0.0350763052702
177706000000,,0.180000007153,3.40811743627e-06,0.0,,0.0,0.0,-0.0701444000006
178040000000,,0.180000007153,6.89435182721e-06,0.0,,0.0,0.0,-0.035029605031
178373000000,,0.142105266452,3.40269525623e-06,0.0,,0.0,0.0,-0.0700979679823
178705000000,,0.180000007153,5.47865829503e-06,0.0,,0.0,0.0,-0.03498236835
179038000000,,0.180000007153,3.39898724633e-06,0.0,,0.0,0.0,0.0
179376000000,,0.180000007153,0.0,0.0,,0.0,0.0,-0.0350766032934
179704000000,,0.180000007153,3.41158693118e-06,0.0,,0.0,0.0,0.0
180041000000,,0.180000007153,0.0,0.0,,0.0,0.0,-0.105251505971
180376000000,,0.180000007153,1.03838519863e-05,0.0,,0.0,0.0,-0.0701313465834
180707000000,,0.180000007153,7.07908930053e-06,0.0,,0.0,0.0,-0.17536367476
181038000000,,0.180000007153,1.7342494175e-05,0.0,,0.0,0.0,-0.210403591394
181371000000,,0.180000007153,2.11199512705e-05,0.0,,0.0,0.0,-0.385784596205
181701000000,,0.142105266452,3.81994905183e-05,0.0,,0.0,0.0,-0.350607067347
182034000000,,0.123157896101,2.83111476165e-05,0.0,,0.0,0.0,-0.315427273512
182374000000,,0.180000007153,2.14783158299e-05,0.0,,0.0,0.0,-0.210092231631
182708000000,,0.180000007153,2.08697256312e-05,0.0,,0.0,0.0,-0.174949407578
183039000000,,0.180000007153,1.73811258719e-05,0.0,,0.0,0.0,-0.209990233183
183376000000,,0.180000007153,2.08790006582e-05,0.0,,0.0,0.0,-0.174852326512
183710000000,,0.180000007153,1.74071246875e-05,0.0,,0.0,0.0,-0.139716282487
184037000000,,0.180000007153,1.38885297929e-05,0.0,,0.0,0.0,-0.104587689042
184372000000,,0.180000007153,1.03759630292e-05,0.0,,0.0,0.0,-0.0694670826197
184705000000,,0.180000007153,7.29619841877e-06,0.0,,0.0,0.0,-0.104526862502
185042000000,,0.180000007153,1.03915635918e-05,0.0,,0.0,0.0,-0.0694056600332
185377000000,,0.180000007153,6.99926522429e-06,0.0,,0.0,0.0,-0.104465767741
185706000000,,0.180000007153,1.03743177533e-05,0.0,,0.0,0.0,-0.0693452209234
186043000000,,0.161052644253,6.86634120939e-06,0.0,,0.0,0.0,-0.0342315286398
186374000000,,0.142105266452,3.00691272059e-06,0.0,,0.0,0.0,-0.06930090487
186706000000,,0.142105266452,5.86047463003e-06,0.0,,0.0,0.0,0.0
187042000000,,0.123157896101,0.0,0.0,,0.0,0.0,-0.0350764244795
187370000000,,0.104210533202,2.45329988502e-06,0.0,,0.0,0.0,-0.0701446980238
187705000000,,0.0852631628513,4.10828533859e-06,0.0,,0.0,0.0,-0.0350310355425
188038000000,,0.0852631628513,1.65827475485e-06,0.0,,0.0,0.0,-0.0700999945402
188377000000,,0.0852631628513,3.38751920026e-06,0.0,,0.0,0.0,-0.0349862426519
188710000000,,0.066315792501,1.65386313711e-06,0.0,,0.0,0.0,-0.0700552910566
189042000000,,0.066315792501,2.67689074462e-06,0.0,,0.0,0.0,-0.0349418371916
189376000000,,0.066315792501,1.29495276724e-06,0.0,,0.0,0.0,-0.0700110644102
189705000000,,0.066315792501,2.66767597168e-06,0.0,,0.0,0.0,-0.105073049664
190039000000,,0.066315792501,3.98017664338e-06,0.0,,0.0,0.0,-0.0699466913939
190378000000,,0.066315792501,2.66407505478e-06,0.0,,0.0,0.0,-0.0348328500986
190710000000,,0.066315792501,1.29240970637e-06,0.0,,0.0,0.0,-0.140077278018
191039000000,,0.066315792501,5.40235896551e-06,0.0,,0.0,0.0,-0.24529953301
191362000000,,0.0,9.45880122104e-06,0.0,,0.0,0.0,-0.0
191695000000,,0.0,0.0,0.0,,0.0,0.0,0.7
192029000000,,0.0,0.0,0.0,,0.0,0.0,1.36651350865
192362000000,,0.0,0.0,0.0,,0.0,0.0,0.940609138889
192695000000,,0.0,0.0,0.0,,0.0,0.0,0.7
193029000000,,0.0,0.0,0.0,,0.0,0.0,0.7
193389000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.0330885238945
193695000000,,0.0,0.0,0.0,,0.0,0.0,0.0
194045000000,,0.180000007153,0.0,0.0,,0.0,0.0,-0.315778106451
194378000000,,0.180000007153,3.13111486321e-05,0.0,,0.0,0.0,-0.280636996031
194716000000,,0.180000007153,2.78604256891e-05,0.0,,0.0,0.0,-0.245505228639
195050000000,,0.180000007153,2.43068789132e-05,0.0,,0.0,0.0,-0.210373222828
195377000000,,0.180000007153,2.08367309824e-05,0.0,,0.0,0.0,-0.17523612082
195714000000,,0.180000007153,1.75000823219e-05,0.0,,0.0,0.0,-0.21029214561
196043000000,,0.180000007153,2.08258315979e-05,0.0,,0.0,0.0,-0.175162434578
196380000000,,0.180000007153,1.73423504748e-05,0.0,,0.0,0.0,-0.140038624406
196712000000,,0.180000007153,1.38807799885e-05,0.0,,0.0,0.0,-0.104918912053
197045000000,,0.180000007153,1.0388449482e-05,0.0,,0.0,0.0,-0.139979436994
197375000000,,0.180000007153,1.34764150062e-05,0.0,,0.0,0.0,-0.104860141873
197713000000,,0.180000007153,1.03852908069e-05,0.0,,0.0,0.0,-0.069745823741
198038000000,,0.180000007153,6.89888793204e-06,0.0,,0.0,0.0,-0.104811385274
198380000000,,0.180000007153,1.03865986603e-05,0.0,,0.0,0.0,-0.0696962922812
198708000000,,0.180000007153,6.87516103426e-06,0.0,,0.0,0.0,-0.0345871001482
199042000000,,0.180000007153,3.39025655194e-06,0.0,,0.0,0.0,-0.0696580857038
199381000000,,0.180000007153,6.89047647029e-06,0.0,,0.0,0.0,-0.0345481187105
199712000000,,0.180000007153,3.37312985721e-06,0.0,,0.0,0.0,-0.0696193128824
200042000000,,0.180000007153,6.87926012688e-06,0.0,,0.0,0.0,0.0
200374000000,,0.161052644253,0.0,0.0,,0.0,0.0,0.0
200712000000,,0.123157896101,0.0,0.0,,0.0,0.0,-0.0350763052702
201047000000,,0.142105266452,2.34700041801e-06,0.0,,0.0,0.0,0.070206835866
201376000000,,0.123157896101,0.0,0.0,,0.0,0.0,0.0351215153933
201712000000,,0.123157896101,0.0,0.0,,0.0,0.0,0.0702161639929
202045000000,,0.104210533202,0.0,0.0,,0.0,0.0,0.0351309329271
202375000000,,0.104210533202,0.0,0.0,,0.0,0.0,0.0702254027128
202711000000,,0.0852631628513,0.0,0.0,,0.0,0.0,0.0
203041000000,,0.0852631628513,0.0,0.0,,0.0,0.0,0.0350963622332
203374000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.0
203711000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.0350990444422
204038000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.0701932758093
204375000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.0351071804762
204708000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.0
205044000000,,0.066315792501,0.0,0.0,,0.0,0.0,-0.0350763648748
205375000000,,0.066315792501,1.29616864797e-06,0.0,,0.0,0.0,-0.14032317698
205707000000,,0.066315792501,5.4738225117e-06,0.0,,0.0,0.0,-0.0350241176784
206040000000,,0.066315792501,9.34339766445e-07,0.0,,0.0,0.0,-0.0700939446688
206367000000,,0.0,0.0,0.0,,0.0,0.0,0.73673639595
206697000000,,0.0,0.0,0.0,,0.0,0.0,0.7
207031000000,,0.0,0.0,0.0,,0.0,0.0,0.7
207364000000,,0.0,0.0,0.0,,0.0,0.0,0.0
207697000000,,0.0,0.0,0.0,,0.0,0.0,0.0
208041000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.105274513364
208380000000,,-0.180000007153,9.35618299991e-06,0.0,,0.0,0.0,0.070185109973
208712000000,,-0.180000007153,6.74465991324e-06,0.0,,0.0,0.0,0.105279430747
209042000000,,-0.180000007153,9.6398707683e-06,0.0,,0.0,0.0,0.0701909810305
209375000000,,-0.180000007153,6.39044083073e-06,0.0,,0.0,0.0,0.035106703639
209709000000,,-0.180000007153,2.72917736766e-06,0.0,,0.0,0.0,0.0
210037000000,,-0.180000007153,0.0,0.0,,0.0,0.0,-0.0350766032934
210377000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0702020674944
210713000000,,-0.180000007153,6.39047266304e-06,0.0,,0.0,0.0,0.0
211042000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
211378000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
211709000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
212043000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
212380000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
212713000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
213043000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
213377000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
213708000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
214043000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
214376000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
214709000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
215046000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
215380000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
215713000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
216043000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0350989848375
216380000000,,-0.180000007153,3.15212491842e-06,0.0,,0.0,0.0,0.0
216708000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.035097822547
217042000000,,-0.180000007153,3.16300361192e-06,0.0,,0.0,0.0,0.0
217375000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
217709000000,,-0.180000007153,0.0,0.0,,0.0,0.0,-0.0350762456656
218042000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
218375000000,,-0.180000007153,0.0,0.0,,0.0,0.0,-0.0350764244795
218705000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
219047000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
219379000000,,-0.180000007153,0.0,0.0,,0.0,0.0,0.0
219708000000,,-0.161052644253,0.0,0.0,,0.0,0.0,-0.0350762456656
220044000000,,-0.142105266452,0.0,0.0,,0.0,0.0,-0.0701438933611
220376000000,,-0.123157896101,0.0,0.0,,0.0,0.0,-0.0350319892168
220712000000,,-0.123157896101,0.0,0.0,,0.0,0.0,0.0702487379313
221042000000,,-0.104210533202,4.27441136708e-06,0.0,,0.0,0.0,0.0
221376000000,,-0.0852631628513,0.0,0.0,,0.0,0.0,0.105274632573
221712000000,,-0.00947368424386,3.8092646264e-06,0.0,,0.0,0.0,0.771928668022
222053000000,,0.0,1.72841978952e-07,0.0,,0.0,0.0,0.806905865669
222390000000,,-0.00947368424386,0.0,0.0,,0.0,0.0,0.701506733894
222718000000,,0.00947368424386,7.14284027481e-08,0.0,,0.0,0.0,0.736456334591
223057000000,,0.142105266452,0.0,0.0,,0.0,0.0,0.841596484184
223389000000,,0.142105266452,0.0,0.0,,0.0,0.0,0.876347541809
223730000000,,0.123157896101,0.0,0.0,,0.0,0.0,0.84088152647
224055000000,,0.123157896101,0.0,0.0,,0.0,0.0,0.805578768253
224397000000,,0.104210533202,0.0,0.0,,0.0,0.0,0.629910349846
224715000000,,0.123157896101,0.0,0.0,,0.0,0.0,0.875340044498
225053000000,,0.104210533202,0.0,0.0,,0.0,0.0,0.699724793434
225385000000,,0.104210533202,0.0,0.0,,0.0,0.0,0.734663426876
225717000000,,0.104210533202,0.0,0.0,,0.0,0.0,0.55905610323
226046000000,,0.104210533202,0.0,0.0,,0.0,0.0,0.453677475452
226380000000,,0.0852631628513,0.0,0.0,,0.0,0.0,0.488673627377
226715000000,,0.0852631628513,0.0,0.0,,0.0,0.0,0.383317261934
227045000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.418328255415
227380000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.383163541555
227709000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.418181866407
228051000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.312838971615
228376000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.34786900878
228713000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.382896870375
229045000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.347735136747
229382000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.452934503555
229711000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.417757689953
230047000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.452756524086
230378000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.417566716671
230711000000,,0.0473684221506,0.0,0.0,,0.0,0.0,0.73325586319
231049000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.487450003624
231394000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.592599391937
231714000000,,0.0284210536629,0.0,0.0,,0.0,0.0,0.767895519733
232051000000,,0.0284210536629,0.0,0.0,,0.0,0.0,0.732621610165
232384000000,,0.0284210536629,0.0,0.0,,0.0,0.0,0.767513036728
232720000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.451498359442
233047000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.556635379791
233388000000,,0.0284210536629,0.0,0.0,,0.0,0.0,0.731913268566
233717000000,,0.0473684221506,0.0,0.0,,0.0,0.0,0.766820907593
234055000000,,0.0473684221506,0.0,0.0,,0.0,0.0,0.731539070606
234391000000,,0.0284210536629,0.0,0.0,,0.0,0.0,0.766423523426
234720000000,,0.0284210536629,0.0,0.0,,0.0,0.0,0.731103718281
235061000000,,0.0284210536629,0.0,0.0,,0.0,0.0,0.765956878662
235393000000,,0.0284210536629,0.0,0.0,,0.0,0.0,0.730608999729
235712000000,,0.066315792501,0.0,0.0,,0.0,0.0,0.625090956688
236032000000,,0.0,-2.43551092557e-05,0.0,,0.0,0.0,0.0
236366000000,,0.0,0.0,0.0,,0.0,0.0,-0.7
236699000000,,0.0,0.0,0.0,,0.0,0.0,-1.36650299885
237032000000,,0.0,0.0,0.0,,0.0,0.0,-1.78491777366
237365000000,,0.0,0.0,0.0,,0.0,0.0,-1.21807075655
237698000000,,0.0,0.0,0.0,,0.0,0.0,-0.810841049981
238032000000,,0.0,0.0,0.0,,0.0,0.0,-0.7
238366000000,,0.0,0.0,0.0,,0.0,0.0,-0.7
238698000000,,0.0,0.0,0.0,,0.0,0.0,0.0
239032000000,,0.0,0.0,0.0,,0.0,0.0,0.0
