rosbagTimestamp,linear,x,y,z,angular,x,y,z
115017000000,,0.0,0.0,0.0,,0.0,0.0,0.0
115113000000,,0.0,0.0,0.0,,0.0,0.0,0.0
115213000000,,0.0,0.0,0.0,,0.0,0.0,0.0
115312000000,,0.0,0.0,0.0,,0.0,0.0,0.0
115411000000,,0.0,0.0,0.0,,0.0,0.0,0.0
115512000000,,0.0,0.0,0.0,,0.0,0.0,0.0
115610000000,,0.0,0.0,0.0,,0.0,0.0,0.0
115710000000,,0.0,0.0,0.0,,0.0,0.0,0.0
115811000000,,0.0,0.0,0.0,,0.0,0.0,0.0
115911000000,,0.0,0.0,0.0,,0.0,0.0,0.0
116011000000,,0.0,0.0,0.0,,0.0,0.0,0.0
116111000000,,0.0,0.0,0.0,,0.0,0.0,0.0
116211000000,,0.0,0.0,0.0,,0.0,0.0,0.0
116312000000,,0.0,0.0,0.0,,0.0,0.0,0.0
116412000000,,0.0,0.0,0.0,,0.0,0.0,0.0
116510000000,,0.0,0.0,0.0,,0.0,0.0,0.0
116612000000,,0.0,0.0,0.0,,0.0,0.0,0.0
116712000000,,0.0,0.0,0.0,,0.0,0.0,0.0
116812000000,,0.0,0.0,0.0,,0.0,0.0,0.0
116912000000,,0.0,0.0,0.0,,0.0,0.0,0.0
117012000000,,0.0,0.0,0.0,,0.0,0.0,0.0
117113000000,,0.0,0.0,0.0,,0.0,0.0,0.0
117213000000,,0.0,0.0,0.0,,0.0,0.0,0.0
117313000000,,0.0,0.0,0.0,,0.0,0.0,0.0
117413000000,,0.0,0.0,0.0,,0.0,0.0,0.0
117513000000,,0.0,0.0,0.0,,0.0,0.0,0.0
117613000000,,0.0,0.0,0.0,,0.0,0.0,0.0
117713000000,,0.0,0.0,0.0,,0.0,0.0,0.0
117814000000,,0.0,0.0,0.0,,0.0,0.0,0.0
117913000000,,0.0,0.0,0.0,,0.0,0.0,0.0
118014000000,,0.0,0.0,0.0,,0.0,0.0,0.0
118114000000,,0.0,0.0,0.0,,0.0,0.0,0.0
118213000000,,0.0,0.0,0.0,,0.0,0.0,0.0
118314000000,,0.0,0.0,0.0,,0.0,0.0,0.0
118414000000,,0.0,0.0,0.0,,0.0,0.0,0.0
118514000000,,0.0,0.0,0.0,,0.0,0.0,0.0
118615000000,,0.0,0.0,0.0,,0.0,0.0,0.0
118714000000,,0.0,0.0,0.0,,0.0,0.0,0.0
118814000000,,0.0,0.0,0.0,,0.0,0.0,0.0
118915000000,,0.0,0.0,0.0,,0.0,0.0,0.0
119015000000,,0.0,0.0,0.0,,0.0,0.0,0.0
119115000000,,0.0,0.0,0.0,,0.0,0.0,0.0
119215000000,,0.0,0.0,0.0,,0.0,0.0,0.0
119315000000,,0.0,0.0,0.0,,0.0,0.0,0.0
119415000000,,0.0,0.0,0.0,,0.0,0.0,0.0
119515000000,,0.0,0.0,0.0,,0.0,0.0,0.0
119615000000,,0.0,0.0,0.0,,0.0,0.0,0.0
119715000000,,0.0,0.0,0.0,,0.0,0.0,0.0
119815000000,,0.0,0.0,0.0,,0.0,0.0,0.0
119915000000,,0.0,0.0,0.0,,0.0,0.0,0.0
120015000000,,0.0,0.0,0.0,,0.0,0.0,0.0
120116000000,,0.0,0.0,0.0,,0.0,0.0,0.0
120216000000,,0.0,0.0,0.0,,0.0,0.0,0.0
120316000000,,0.0,0.0,0.0,,0.0,0.0,0.0
120416000000,,0.0,0.0,0.0,,0.0,0.0,0.0
120516000000,,0.0,0.0,0.0,,0.0,0.0,0.0
120616000000,,0.0,0.0,0.0,,0.0,0.0,0.0
120715000000,,0.0,0.0,0.0,,0.0,0.0,0.0
120815000000,,0.0,0.0,0.0,,0.0,0.0,0.0
120916000000,,0.0,0.0,0.0,,0.0,0.0,0.0
121016000000,,0.0,0.0,0.0,,0.0,0.0,0.0
121116000000,,0.0,0.0,0.0,,0.0,0.0,0.0
121216000000,,0.0,0.0,0.0,,0.0,0.0,0.0
121317000000,,0.0,0.0,0.0,,0.0,0.0,0.0
121417000000,,0.0,0.0,0.0,,0.0,0.0,0.0
121517000000,,0.0,0.0,0.0,,0.0,0.0,0.0
121617000000,,0.0,0.0,0.0,,0.0,0.0,0.0
121717000000,,0.0,0.0,0.0,,0.0,0.0,0.0
121817000000,,0.0,0.0,0.0,,0.0,0.0,0.0
121917000000,,0.0,0.0,0.0,,0.0,0.0,0.0
122018000000,,0.0,0.0,0.0,,0.0,0.0,0.0
122118000000,,0.0,0.0,0.0,,0.0,0.0,0.0
122218000000,,0.0,0.0,0.0,,0.0,0.0,0.0
122318000000,,0.0,0.0,0.0,,0.0,0.0,0.0
122418000000,,0.0,0.0,0.0,,0.0,0.0,0.0
122518000000,,0.0,0.0,0.0,,0.0,0.0,0.0
122618000000,,0.0,0.0,0.0,,0.0,0.0,0.0
122717000000,,0.0,0.0,0.0,,0.0,0.0,0.0
122818000000,,0.0,0.0,0.0,,0.0,0.0,0.0
122918000000,,0.0,0.0,0.0,,0.0,0.0,0.0
123018000000,,0.0,0.0,0.0,,0.0,0.0,0.0
123118000000,,0.0,0.0,0.0,,0.0,0.0,0.0
123218000000,,0.0,0.0,0.0,,0.0,0.0,0.0
123318000000,,0.0,0.0,0.0,,0.0,0.0,0.0
123418000000,,0.0,0.0,0.0,,0.0,0.0,0.0
123518000000,,0.0,0.0,0.0,,0.0,0.0,0.0
123619000000,,0.0,0.0,0.0,,0.0,0.0,0.0
123719000000,,0.0,0.0,0.0,,0.0,0.0,0.0
123819000000,,0.0,0.0,0.0,,0.0,0.0,0.0
123919000000,,0.0,0.0,0.0,,0.0,0.0,0.0
124018000000,,0.0,0.0,0.0,,0.0,0.0,0.0
124118000000,,0.0,0.0,0.0,,0.0,0.0,0.0
124218000000,,0.0,0.0,0.0,,0.0,0.0,0.0
124318000000,,0.0,0.0,0.0,,0.0,0.0,0.0
124418000000,,0.0,0.0,0.0,,0.0,0.0,0.0
124518000000,,0.0,0.0,0.0,,0.0,0.0,0.0
124618000000,,0.0,0.0,0.0,,0.0,0.0,0.0
124718000000,,0.0,0.0,0.0,,0.0,0.0,0.0
124818000000,,0.0,0.0,0.0,,0.0,0.0,0.0
124918000000,,0.0,0.0,0.0,,0.0,0.0,0.0
125018000000,,0.0,0.0,0.0,,0.0,0.0,0.0
125118000000,,0.0,0.0,0.0,,0.0,0.0,0.0
125218000000,,0.0,0.0,0.0,,0.0,0.0,0.0
125318000000,,0.0,0.0,0.0,,0.0,0.0,0.0
125418000000,,0.0,0.0,0.0,,0.0,0.0,0.0
125518000000,,0.0,0.0,0.0,,0.0,0.0,0.0
125618000000,,0.0,0.0,0.0,,0.0,0.0,0.0
125718000000,,0.0,0.0,0.0,,0.0,0.0,0.0
125818000000,,0.0,0.0,0.0,,0.0,0.0,0.0
125918000000,,0.0,0.0,0.0,,0.0,0.0,0.0
126018000000,,0.0,0.0,0.0,,0.0,0.0,0.0
126120000000,,0.0,0.0,0.0,,0.0,0.0,0.0
126219000000,,0.0,0.0,0.0,,0.0,0.0,0.0
126320000000,,0.0,0.0,0.0,,0.0,0.0,0.0
126420000000,,0.0,0.0,0.0,,0.0,0.0,0.0
126520000000,,0.0,0.0,0.0,,0.0,0.0,0.0
126620000000,,0.0,0.0,0.0,,0.0,0.0,0.0
126720000000,,0.0,0.0,0.0,,0.0,0.0,0.0
126820000000,,0.0,0.0,0.0,,0.0,0.0,0.0
126920000000,,0.0,0.0,0.0,,0.0,0.0,0.0
127021000000,,0.0,0.0,0.0,,0.0,0.0,0.0
127121000000,,0.0,0.0,0.0,,0.0,0.0,0.0
127221000000,,0.0,0.0,0.0,,0.0,0.0,0.0
127321000000,,0.0,0.0,0.0,,0.0,0.0,0.0
127421000000,,0.0,0.0,0.0,,0.0,0.0,0.0
127521000000,,0.0,0.0,0.0,,0.0,0.0,0.0
127621000000,,0.0,0.0,0.0,,0.0,0.0,0.0
127722000000,,0.0,0.0,0.0,,0.0,0.0,0.0
127822000000,,0.0,0.0,0.0,,0.0,0.0,0.0
127922000000,,0.0,0.0,0.0,,0.0,0.0,0.0
128024000000,,0.0,0.0,0.0,,0.0,0.0,0.0
128122000000,,0.0,0.0,0.0,,0.0,0.0,0.0
128222000000,,0.0,0.0,0.0,,0.0,0.0,0.0
128322000000,,0.0,0.0,0.0,,0.0,0.0,0.0
128422000000,,0.0,0.0,0.0,,0.0,0.0,0.0
128522000000,,0.0,0.0,0.0,,0.0,0.0,0.0
128623000000,,0.0,0.0,0.0,,0.0,0.0,0.0
128723000000,,0.0,0.0,0.0,,0.0,0.0,0.0
128823000000,,0.0,0.0,0.0,,0.0,0.0,0.0
128923000000,,0.0,0.0,0.0,,0.0,0.0,0.0
129023000000,,0.0,0.0,0.0,,0.0,0.0,0.0
129123000000,,0.0,0.0,0.0,,0.0,0.0,0.0
129224000000,,0.0,0.0,0.0,,0.0,0.0,0.0
129324000000,,0.0,0.0,0.0,,0.0,0.0,0.0
129424000000,,0.0,0.0,0.0,,0.0,0.0,0.0
129523000000,,0.0,0.0,0.0,,0.0,0.0,0.0
129624000000,,0.0,0.0,0.0,,0.0,0.0,0.0
129724000000,,0.0,0.0,0.0,,0.0,0.0,0.0
129824000000,,0.0,0.0,0.0,,0.0,0.0,0.0
129924000000,,0.0,0.0,0.0,,0.0,0.0,0.0
130024000000,,0.0,0.0,0.0,,0.0,0.0,0.0
130124000000,,0.0,0.0,0.0,,0.0,0.0,0.0
130224000000,,0.0,0.0,0.0,,0.0,0.0,0.0
130324000000,,0.0,0.0,0.0,,0.0,0.0,0.0
130424000000,,0.0,0.0,0.0,,0.0,0.0,0.0
130524000000,,0.0,0.0,0.0,,0.0,0.0,0.0
130625000000,,0.0,0.0,0.0,,0.0,0.0,0.0
130725000000,,0.0,0.0,0.0,,0.0,0.0,0.0
130825000000,,0.0,0.0,0.0,,0.0,0.0,0.0
130925000000,,0.0,0.0,0.0,,0.0,0.0,0.0
131026000000,,0.0,0.0,0.0,,0.0,0.0,0.0
131125000000,,0.0,0.0,0.0,,0.0,0.0,0.0
131225000000,,0.0,0.0,0.0,,0.0,0.0,0.0
131326000000,,0.0,0.0,0.0,,0.0,0.0,0.0
131425000000,,0.0,0.0,0.0,,0.0,0.0,0.0
131525000000,,0.0,0.0,0.0,,0.0,0.0,0.0
131626000000,,0.0,0.0,0.0,,0.0,0.0,0.0
131726000000,,0.0,0.0,0.0,,0.0,0.0,0.0
131826000000,,0.0,0.0,0.0,,0.0,0.0,0.0
131926000000,,0.0,0.0,0.0,,0.0,0.0,0.0
132023000000,,0.0,0.0,0.0,,0.0,0.0,0.0
132130000000,,0.0,0.0,0.0,,0.0,0.0,0.0
132226000000,,0.0,0.0,0.0,,0.0,0.0,0.0
132327000000,,0.0,0.0,0.0,,0.0,0.0,0.0
132424000000,,0.0,0.0,0.0,,0.0,0.0,0.0
132524000000,,0.0,0.0,0.0,,0.0,0.0,0.0
132625000000,,0.0,0.0,0.0,,0.0,0.0,0.0
132725000000,,0.0,0.0,0.0,,0.0,0.0,0.0
132825000000,,0.0,0.0,0.0,,0.0,0.0,0.0
132925000000,,0.0,0.0,0.0,,0.0,0.0,0.0
133025000000,,0.0,0.0,0.0,,0.0,0.0,0.0
133125000000,,0.0,0.0,0.0,,0.0,0.0,0.0
133226000000,,0.0,0.0,0.0,,0.0,0.0,0.0
133325000000,,0.0,0.0,0.0,,0.0,0.0,0.0
133425000000,,0.0,0.0,0.0,,0.0,0.0,0.0
133525000000,,0.0,0.0,0.0,,0.0,0.0,0.0
133625000000,,0.0,0.0,0.0,,0.0,0.0,0.0
133723000000,,0.0,0.0,0.0,,0.0,0.0,0.0
133820000000,,0.0,0.0,0.0,,0.0,0.0,0.0
133920000000,,0.0,0.0,0.0,,0.0,0.0,0.0
134020000000,,0.0,0.0,0.0,,0.0,0.0,0.0
134120000000,,0.0,0.0,0.0,,0.0,0.0,0.0
134220000000,,0.0,0.0,0.0,,0.0,0.0,0.0
134320000000,,0.0,0.0,0.0,,0.0,0.0,0.0
134420000000,,0.0,0.0,0.0,,0.0,0.0,0.0
134521000000,,0.0,0.0,0.0,,0.0,0.0,0.0
134621000000,,0.0,0.0,0.0,,0.0,0.0,0.0
134721000000,,0.0,0.0,0.0,,0.0,0.0,0.0
134821000000,,0.0,0.0,0.0,,0.0,0.0,0.0
134921000000,,0.0,0.0,0.0,,0.0,0.0,0.0
135021000000,,0.0,0.0,0.0,,0.0,0.0,0.0
135121000000,,0.0,0.0,0.0,,0.0,0.0,0.0
135221000000,,0.0,0.0,0.0,,0.0,0.0,0.0
135321000000,,0.0,0.0,0.0,,0.0,0.0,0.0
135421000000,,0.0,0.0,0.0,,0.0,0.0,0.0
135521000000,,0.0,0.0,0.0,,0.0,0.0,0.0
135621000000,,0.0,0.0,0.0,,0.0,0.0,0.0
135721000000,,0.0,0.0,0.0,,0.0,0.0,0.0
135819000000,,0.0,0.0,0.0,,0.0,0.0,0.0
135919000000,,0.0,0.0,0.0,,0.0,0.0,0.0
136018000000,,0.0,0.0,0.0,,0.0,0.0,0.0
136119000000,,0.0,0.0,0.0,,0.0,0.0,0.0
136219000000,,0.0,0.0,0.0,,0.0,0.0,0.0
136319000000,,0.0,0.0,0.0,,0.0,0.0,0.0
136419000000,,0.0,0.0,0.0,,0.0,0.0,0.0
136519000000,,0.0,0.0,0.0,,0.0,0.0,0.0
136617000000,,0.0,0.0,0.0,,0.0,0.0,0.0
136718000000,,0.0,0.0,0.0,,0.0,0.0,0.0
136816000000,,0.0,0.0,0.0,,0.0,0.0,0.0
136916000000,,0.0,0.0,0.0,,0.0,0.0,0.0
137016000000,,0.0,0.0,0.0,,0.0,0.0,0.0
137115000000,,0.0,0.0,0.0,,0.0,0.0,0.0
137215000000,,0.0,0.0,0.0,,0.0,0.0,0.0
137315000000,,0.0,0.0,0.0,,0.0,0.0,0.0
137415000000,,0.0,0.0,0.0,,0.0,0.0,0.0
137516000000,,0.0,0.0,0.0,,0.0,0.0,0.0
137616000000,,0.0,0.0,0.0,,0.0,0.0,0.0
137716000000,,0.0,0.0,0.0,,0.0,0.0,0.0
137816000000,,0.0,0.0,0.0,,0.0,0.0,0.0
137915000000,,0.0,0.0,0.0,,0.0,0.0,0.0
138015000000,,0.0,0.0,0.0,,0.0,0.0,0.0
138115000000,,0.0,0.0,0.0,,0.0,0.0,0.0
138215000000,,0.0,0.0,0.0,,0.0,0.0,0.0
138315000000,,0.0,0.0,0.0,,0.0,0.0,0.0
138415000000,,0.0,0.0,0.0,,0.0,0.0,0.0
138516000000,,0.0,0.0,0.0,,0.0,0.0,0.0
138615000000,,0.0,0.0,0.0,,0.0,0.0,0.0
138716000000,,0.0,0.0,0.0,,0.0,0.0,0.0
138816000000,,0.0,0.0,0.0,,0.0,0.0,0.0
138916000000,,0.0,0.0,0.0,,0.0,0.0,0.0
139015000000,,0.0,0.0,0.0,,0.0,0.0,0.0
139115000000,,0.0,0.0,0.0,,0.0,0.0,0.0
139216000000,,0.0,0.0,0.0,,0.0,0.0,0.0
139316000000,,0.0,0.0,0.0,,0.0,0.0,0.0
139416000000,,0.0,0.0,0.0,,0.0,0.0,0.0
139516000000,,0.0,0.0,0.0,,0.0,0.0,0.0
139617000000,,0.0,0.0,0.0,,0.0,0.0,0.0
139717000000,,0.0,0.0,0.0,,0.0,0.0,0.0
139817000000,,0.0,0.0,0.0,,0.0,0.0,0.0
139917000000,,0.0,0.0,0.0,,0.0,0.0,0.0
140017000000,,0.0,0.0,0.0,,0.0,0.0,0.0
140117000000,,0.0,0.0,0.0,,0.0,0.0,0.0
140217000000,,0.0,0.0,0.0,,0.0,0.0,0.0
140317000000,,0.0,0.0,0.0,,0.0,0.0,0.0
140417000000,,0.0,0.0,0.0,,0.0,0.0,0.0
140517000000,,0.0,0.0,0.0,,0.0,0.0,0.0
140617000000,,0.0,0.0,0.0,,0.0,0.0,0.0
140717000000,,0.0,0.0,0.0,,0.0,0.0,0.0
140818000000,,0.0,0.0,0.0,,0.0,0.0,0.0
140918000000,,0.0,0.0,0.0,,0.0,0.0,0.0
141018000000,,0.0,0.0,0.0,,0.0,0.0,0.0
141118000000,,0.0,0.0,0.0,,0.0,0.0,0.0
141174000000,,0.0,0.0,0.0,,0.0,0.0,0.025
141274000000,,0.0,0.0,0.0,,0.0,0.0,0.05
141374000000,,0.0,0.0,0.0,,0.0,0.0,0.075
141474000000,,0.0,0.0,0.0,,0.0,0.0,0.1
141574000000,,0.0,0.0,0.0,,0.0,0.0,0.1
141671000000,,0.0,0.0,0.0,,0.0,0.0,0.1
141771000000,,0.0,0.0,0.0,,0.0,0.0,0.1
141871000000,,0.0,0.0,0.0,,0.0,0.0,0.1
141971000000,,0.0,0.0,0.0,,0.0,0.0,0.1
142071000000,,0.0,0.0,0.0,,0.0,0.0,0.1
142172000000,,0.0,0.0,0.0,,0.0,0.0,0.1
142272000000,,0.0,0.0,0.0,,0.0,0.0,0.1
142372000000,,0.0,0.0,0.0,,0.0,0.0,0.1
142472000000,,0.0,0.0,0.0,,0.0,0.0,0.1
142566000000,,0.0,0.0,0.0,,0.0,0.0,0.1
142667000000,,0.0,0.0,0.0,,0.0,0.0,0.1
142767000000,,0.0,0.0,0.0,,0.0,0.0,0.1
142864000000,,0.0,0.0,0.0,,0.0,0.0,0.1
142964000000,,0.0,0.0,0.0,,0.0,0.0,0.1
143064000000,,0.0,0.0,0.0,,0.0,0.0,0.1
143165000000,,0.0,0.0,0.0,,0.0,0.0,0.1
143265000000,,0.0,0.0,0.0,,0.0,0.0,0.1
143365000000,,0.0,0.0,0.0,,0.0,0.0,0.1
143459000000,,0.0,0.0,0.0,,0.0,0.0,0.1
143561000000,,0.0,0.0,0.0,,0.0,0.0,0.1
143661000000,,0.0,0.0,0.0,,0.0,0.0,0.1
143762000000,,0.0,0.0,0.0,,0.0,0.0,0.1
143862000000,,0.0,0.0,0.0,,0.0,0.0,0.1
143960000000,,0.0,0.0,0.0,,0.0,0.0,0.1
144060000000,,0.0,0.0,0.0,,0.0,0.0,0.1
144160000000,,0.0,0.0,0.0,,0.0,0.0,0.1
144261000000,,0.0,0.0,0.0,,0.0,0.0,0.1
144359000000,,0.0,0.0,0.0,,0.0,0.0,0.1
144459000000,,0.0,0.0,0.0,,0.0,0.0,0.1
144559000000,,0.0,0.0,0.0,,0.0,0.0,0.1
144659000000,,0.0,0.0,0.0,,0.0,0.0,0.1
144760000000,,0.0,0.0,0.0,,0.0,0.0,0.1
144860000000,,0.0,0.0,0.0,,0.0,0.0,0.1
144960000000,,0.0,0.0,0.0,,0.0,0.0,0.1
145060000000,,0.0,0.0,0.0,,0.0,0.0,0.1
145080000000,,0.0025,0.0,0.0,,0.0,0.0,0.1
145180000000,,0.005,0.0,0.0,,0.0,0.0,0.1
145280000000,,0.0075,0.0,0.0,,0.0,0.0,0.1
145380000000,,0.01,0.0,0.0,,0.0,0.0,0.1
145475000000,,0.01,0.0,0.0,,0.0,0.0,0.1
145577000000,,0.01,0.0,0.0,,0.0,0.0,0.1
145677000000,,0.01,0.0,0.0,,0.0,0.0,0.1
145777000000,,0.01,0.0,0.0,,0.0,0.0,0.1
145878000000,,0.01,0.0,0.0,,0.0,0.0,0.1
145977000000,,0.01,0.0,0.0,,0.0,0.0,0.1
146077000000,,0.01,0.0,0.0,,0.0,0.0,0.1
146177000000,,0.01,0.0,0.0,,0.0,0.0,0.1
146277000000,,0.01,0.0,0.0,,0.0,0.0,0.1
146377000000,,0.01,0.0,0.0,,0.0,0.0,0.1
146477000000,,0.01,0.0,0.0,,0.0,0.0,0.1
146577000000,,0.01,0.0,0.0,,0.0,0.0,0.1
146677000000,,0.01,0.0,0.0,,0.0,0.0,0.1
146777000000,,0.01,0.0,0.0,,0.0,0.0,0.1
146873000000,,0.01,0.0,0.0,,0.0,0.0,0.1
146972000000,,0.01,0.0,0.0,,0.0,0.0,0.1
147072000000,,0.01,0.0,0.0,,0.0,0.0,0.1
147173000000,,0.01,0.0,0.0,,0.0,0.0,0.1
147273000000,,0.01,0.0,0.0,,0.0,0.0,0.1
147373000000,,0.01,0.0,0.0,,0.0,0.0,0.1
147473000000,,0.01,0.0,0.0,,0.0,0.0,0.1
147573000000,,0.01,0.0,0.0,,0.0,0.0,0.1
147673000000,,0.01,0.0,0.0,,0.0,0.0,0.1
147774000000,,0.01,0.0,0.0,,0.0,0.0,0.1
147873000000,,0.01,0.0,0.0,,0.0,0.0,0.1
147973000000,,0.01,0.0,0.0,,0.0,0.0,0.1
148073000000,,0.01,0.0,0.0,,0.0,0.0,0.1
148174000000,,0.01,0.0,0.0,,0.0,0.0,0.1
148274000000,,0.01,0.0,0.0,,0.0,0.0,0.1
148374000000,,0.01,0.0,0.0,,0.0,0.0,0.1
148474000000,,0.01,0.0,0.0,,0.0,0.0,0.1
148574000000,,0.01,0.0,0.0,,0.0,0.0,0.1
148674000000,,0.01,0.0,0.0,,0.0,0.0,0.1
148774000000,,0.01,0.0,0.0,,0.0,0.0,0.1
148872000000,,0.01,0.0,0.0,,0.0,0.0,0.1
148972000000,,0.01,0.0,0.0,,0.0,0.0,0.1
149069000000,,0.01,0.0,0.0,,0.0,0.0,0.1
149109000000,,0.0125,0.0,0.0,,0.0,0.0,0.1
149209000000,,0.015,0.0,0.0,,0.0,0.0,0.1
149263000000,,0.0175,0.0,0.0,,0.0,0.0,0.1
149364000000,,0.02,0.0,0.0,,0.0,0.0,0.1
149408000000,,0.0225,0.0,0.0,,0.0,0.0,0.1
149508000000,,0.025,0.0,0.0,,0.0,0.0,0.1
149538000000,,0.0275,0.0,0.0,,0.0,0.0,0.1
149638000000,,0.03,0.0,0.0,,0.0,0.0,0.1
149673000000,,0.0325,0.0,0.0,,0.0,0.0,0.1
149773000000,,0.035,0.0,0.0,,0.0,0.0,0.1
149818000000,,0.0375,0.0,0.0,,0.0,0.0,0.1
149917000000,,0.04,0.0,0.0,,0.0,0.0,0.1
149984000000,,0.0425,0.0,0.0,,0.0,0.0,0.1
150084000000,,0.045,0.0,0.0,,0.0,0.0,0.1
150184000000,,0.0475,0.0,0.0,,0.0,0.0,0.1
150284000000,,0.05,0.0,0.0,,0.0,0.0,0.1
150384000000,,0.0525,0.0,0.0,,0.0,0.0,0.1
150484000000,,0.055,0.0,0.0,,0.0,0.0,0.1
150584000000,,0.0575,0.0,0.0,,0.0,0.0,0.1
150684000000,,0.06,0.0,0.0,,0.0,0.0,0.1
150784000000,,0.0625,0.0,0.0,,0.0,0.0,0.1
150884000000,,0.065,0.0,0.0,,0.0,0.0,0.1
150984000000,,0.0675,0.0,0.0,,0.0,0.0,0.1
151084000000,,0.07,0.0,0.0,,0.0,0.0,0.1
151187000000,,0.0725,0.0,0.0,,0.0,0.0,0.1
151284000000,,0.075,0.0,0.0,,0.0,0.0,0.1
151385000000,,0.0775,0.0,0.0,,0.0,0.0,0.1
151485000000,,0.08,0.0,0.0,,0.0,0.0,0.1
151586000000,,0.08,0.0,0.0,,0.0,0.0,0.1
151685000000,,0.08,0.0,0.0,,0.0,0.0,0.1
151786000000,,0.08,0.0,0.0,,0.0,0.0,0.1
151886000000,,0.08,0.0,0.0,,0.0,0.0,0.1
151986000000,,0.08,0.0,0.0,,0.0,0.0,0.1
152085000000,,0.08,0.0,0.0,,0.0,0.0,0.1
152185000000,,0.08,0.0,0.0,,0.0,0.0,0.1
152285000000,,0.08,0.0,0.0,,0.0,0.0,0.1
152385000000,,0.08,0.0,0.0,,0.0,0.0,0.1
152485000000,,0.08,0.0,0.0,,0.0,0.0,0.1
152585000000,,0.08,0.0,0.0,,0.0,0.0,0.1
152685000000,,0.08,0.0,0.0,,0.0,0.0,0.1
152785000000,,0.08,0.0,0.0,,0.0,0.0,0.1
152885000000,,0.08,0.0,0.0,,0.0,0.0,0.1
152986000000,,0.08,0.0,0.0,,0.0,0.0,0.1
153071000000,,0.08,0.0,0.0,,0.0,0.0,0.125
153172000000,,0.08,0.0,0.0,,0.0,0.0,0.15
153269000000,,0.08,0.0,0.0,,0.0,0.0,0.175
153372000000,,0.08,0.0,0.0,,0.0,0.0,0.2
153468000000,,0.08,0.0,0.0,,0.0,0.0,0.2
153568000000,,0.08,0.0,0.0,,0.0,0.0,0.2
153668000000,,0.08,0.0,0.0,,0.0,0.0,0.2
153769000000,,0.08,0.0,0.0,,0.0,0.0,0.2
153869000000,,0.08,0.0,0.0,,0.0,0.0,0.2
153969000000,,0.08,0.0,0.0,,0.0,0.0,0.2
154069000000,,0.08,0.0,0.0,,0.0,0.0,0.2
154169000000,,0.08,0.0,0.0,,0.0,0.0,0.2
154269000000,,0.08,0.0,0.0,,0.0,0.0,0.2
154370000000,,0.08,0.0,0.0,,0.0,0.0,0.2
154470000000,,0.08,0.0,0.0,,0.0,0.0,0.2
154570000000,,0.08,0.0,0.0,,0.0,0.0,0.2
154670000000,,0.08,0.0,0.0,,0.0,0.0,0.2
154770000000,,0.08,0.0,0.0,,0.0,0.0,0.2
154867000000,,0.08,0.0,0.0,,0.0,0.0,0.2
154967000000,,0.08,0.0,0.0,,0.0,0.0,0.2
155020000000,,0.08,0.0,0.0,,0.0,0.0,0.225
155120000000,,0.08,0.0,0.0,,0.0,0.0,0.25
155220000000,,0.08,0.0,0.0,,0.0,0.0,0.275
155317000000,,0.08,0.0,0.0,,0.0,0.0,0.3
